dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,revenue_bess_price_taker,soc_min,soc_max,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,initial_deliverable_mwh,engine_version,compute_time_sec,cache_hit
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,4.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,6.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,8.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,250.0,500.0,2.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,20803.654026139346,0.0,250.0,0.0,234.5207879911715,0.0,234.5207879911715,234.5207879911715,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,250.0,1000.0,4.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,41619.89321624119,0.0,500.0,0.0,250.0,0.0,469.0415759823429,469.041575982343,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,250.0,1500.0,6.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,61562.87928586864,0.0,750.0,0.0,250.0,0.0,703.5623639735145,703.5623639735145,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,250.0,2000.0,8.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,82377.33974131457,0.0,1000.0,0.0,250.0,0.0,938.0831519646858,938.083151964686,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,500.0,1000.0,2.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,41607.30805227869,0.0,500.0,0.0,469.041575982343,0.0,469.041575982343,469.041575982343,v2.1.0,0.2754930999944918,True
SURPLUS_FIRST,FAR_TARGET,500.0,2000.0,4.0,1.0,0.916528210803929,0.0,0.0024508908027816,94.77843633699256,94.77843633699256,83239.78643248237,0.0,1000.0,0.0,500.0,0.0,938.0831519646858,938.083151964686,v2.1.0,0.2754930999944918,True
