status,code,message,scope,scenario_id,question_id,mentioned_countries,is_global
INFO,Q1_CAPTURE_ONLY_SIGNAL,DE 2018: capture-only sans low-price ni stress physique.,HIST,,Q1,DE,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,DE 2021: capture-only sans low-price ni stress physique.,HIST,,Q1,DE,False
INFO,Q1_CAPTURE_ONLY_SIGNAL,DE 2022: capture-only sans low-price ni stress physique.,HIST,,Q1,DE,False
PASS,TEST_Q1_001,Toutes les lignes stage2 ont au moins un signal low-price (h_negative/h_below_5/days_spread_gt50).,HIST,,Q1,,True
PASS,TEST_DATA_001,DE-2018: n_hours=8760 coherent.,HIST,,Q1,DE,False
PASS,TEST_DATA_002,DE-2018: coverage price/load ok (100.00%/99.89%).,HIST,,Q1,DE,False
PASS,TEST_DATA_003,DE-2018: prix dans plage large attendue.,HIST,,Q1,DE,False
INFO,RC_NEG_NOT_IN_AB,DE-2018: 33.8% des heures negatives en regime A/B (check legacy).,HIST,,Q1,DE,False
WARN,RC_NEG_NOT_IN_AB_OR_LOW_RESIDUAL,"DE-2018: 33.8% des heures negatives expliquees par A/B ou low residual (nrl_neg_p10=-3039.5, p50=2341.7, p90=8765.7; causes=price_or_regime_mapping).",HIST,,Q1,DE,False
PASS,TEST_DATA_001,DE-2019: n_hours=8760 coherent.,HIST,,Q1,DE,False
PASS,TEST_DATA_002,DE-2019: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,DE,False
PASS,TEST_DATA_003,DE-2019: prix dans plage large attendue.,HIST,,Q1,DE,False
INFO,RC_NEG_NOT_IN_AB,DE-2019: 44.1% des heures negatives en regime A/B (check legacy).,HIST,,Q1,DE,False
WARN,RC_NEG_NOT_IN_AB_OR_LOW_RESIDUAL,"DE-2019: 44.1% des heures negatives expliquees par A/B ou low residual (nrl_neg_p10=-4050.2, p50=580.8, p90=5229.3; causes=price_or_regime_mapping).",HIST,,Q1,DE,False
PASS,TEST_DATA_001,DE-2020: n_hours=8784 coherent.,HIST,,Q1,DE,False
PASS,TEST_DATA_002,DE-2020: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,DE,False
PASS,TEST_DATA_003,DE-2020: prix dans plage large attendue.,HIST,,Q1,DE,False
INFO,RC_NEG_NOT_IN_AB,DE-2020: 36.9% des heures negatives en regime A/B (check legacy).,HIST,,Q1,DE,False
WARN,RC_NEG_NOT_IN_AB_OR_LOW_RESIDUAL,"DE-2020: 36.9% des heures negatives expliquees par A/B ou low residual (nrl_neg_p10=-3662.8, p50=1184.0, p90=5399.3; causes=price_or_regime_mapping).",HIST,,Q1,DE,False
PASS,TEST_DATA_001,DE-2021: n_hours=8760 coherent.,HIST,,Q1,DE,False
PASS,TEST_DATA_002,DE-2021: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,DE,False
PASS,TEST_DATA_003,DE-2021: prix dans plage large attendue.,HIST,,Q1,DE,False
INFO,RC_NEG_NOT_IN_AB,DE-2021: 41.0% des heures negatives en regime A/B (check legacy).,HIST,,Q1,DE,False
WARN,RC_NEG_NOT_IN_AB_OR_LOW_RESIDUAL,"DE-2021: 41.0% des heures negatives expliquees par A/B ou low residual (nrl_neg_p10=-4056.4, p50=598.4, p90=5182.9; causes=price_or_regime_mapping).",HIST,,Q1,DE,False
PASS,TEST_DATA_001,DE-2022: n_hours=8760 coherent.,HIST,,Q1,DE,False
PASS,TEST_DATA_002,DE-2022: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,DE,False
PASS,TEST_DATA_003,DE-2022: prix dans plage large attendue.,HIST,,Q1,DE,False
PASS,TEST_DATA_001,DE-2023: n_hours=8760 coherent.,HIST,,Q1,DE,False
PASS,TEST_DATA_002,DE-2023: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,DE,False
PASS,TEST_DATA_003,DE-2023: prix dans plage large attendue.,HIST,,Q1,DE,False
PASS,TEST_DATA_001,DE-2024: n_hours=8784 coherent.,HIST,,Q1,DE,False
PASS,TEST_DATA_002,DE-2024: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,DE,False
PASS,TEST_DATA_003,DE-2024: prix dans plage large attendue.,HIST,,Q1,DE,False
PASS,TEST_DATA_001,ES-2018: n_hours=8760 coherent.,HIST,,Q1,ES,False
PASS,TEST_DATA_002,ES-2018: coverage price/load ok (99.99%/99.97%).,HIST,,Q1,ES,False
PASS,TEST_DATA_003,ES-2018: prix dans plage large attendue.,HIST,,Q1,ES,False
PASS,TEST_DATA_001,ES-2019: n_hours=8760 coherent.,HIST,,Q1,ES,False
PASS,TEST_DATA_002,ES-2019: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,ES,False
PASS,TEST_DATA_003,ES-2019: prix dans plage large attendue.,HIST,,Q1,ES,False
PASS,TEST_DATA_001,ES-2020: n_hours=8784 coherent.,HIST,,Q1,ES,False
PASS,TEST_DATA_002,ES-2020: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,ES,False
PASS,TEST_DATA_003,ES-2020: prix dans plage large attendue.,HIST,,Q1,ES,False
PASS,TEST_DATA_001,ES-2021: n_hours=8760 coherent.,HIST,,Q1,ES,False
PASS,TEST_DATA_002,ES-2021: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,ES,False
PASS,TEST_DATA_003,ES-2021: prix dans plage large attendue.,HIST,,Q1,ES,False
PASS,TEST_DATA_001,ES-2022: n_hours=8760 coherent.,HIST,,Q1,ES,False
PASS,TEST_DATA_002,ES-2022: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,ES,False
PASS,TEST_DATA_003,ES-2022: prix dans plage large attendue.,HIST,,Q1,ES,False
PASS,TEST_DATA_001,ES-2023: n_hours=8760 coherent.,HIST,,Q1,ES,False
PASS,TEST_DATA_002,ES-2023: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,ES,False
PASS,TEST_DATA_003,ES-2023: prix dans plage large attendue.,HIST,,Q1,ES,False
PASS,TEST_DATA_001,ES-2024: n_hours=8784 coherent.,HIST,,Q1,ES,False
PASS,TEST_DATA_002,ES-2024: coverage price/load ok (99.99%/99.99%).,HIST,,Q1,ES,False
PASS,TEST_DATA_003,ES-2024: prix dans plage large attendue.,HIST,,Q1,ES,False
WARN,TEST_Q1_001,Aucune ligne stage2 observee; test non applicable.,SCEN,DEMAND_UP,Q1,,True
PASS,TEST_DATA_001,DE-2025: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2025: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2025: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2026: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2026: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2026: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2027: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2027: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2027: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2028: n_hours=8784 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2028: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2028: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2029: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2029: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2029: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2030: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2030: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2030: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2031: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2031: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2031: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2032: n_hours=8784 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2032: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2032: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2033: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2033: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2033: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2034: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2034: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2034: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,DE-2035: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_002,DE-2035: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_003,DE-2035: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,DE,False
PASS,TEST_DATA_001,ES-2025: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_002,ES-2025: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_003,ES-2025: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_001,ES-2026: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_002,ES-2026: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_003,ES-2026: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_001,ES-2027: n_hours=8760 coherent.,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_002,ES-2027: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_003,ES-2027: prix dans plage large attendue.,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_001,ES-2028: n_hours=8784 coherent.,SCEN,DEMAND_UP,Q1,ES,False
PASS,TEST_DATA_002,ES-2028: coverage price/load ok (100.00%/100.00%).,SCEN,DEMAND_UP,Q1,ES,False
