dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,revenue_bess_price_taker,soc_min,soc_max,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,initial_deliverable_mwh,engine_version,compute_time_sec,cache_hit
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,0.9314362994898376,0.9314362994898376,0.0479559767319999,0.0479559767319999,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,4.0,0.9314362994898376,0.9314362994898376,0.0479559767319999,0.0479559767319999,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,6.0,0.9314362994898376,0.9314362994898376,0.0479559767319999,0.0479559767319999,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,8.0,0.9314362994898376,0.9314362994898376,0.0479559767319999,0.0479559767319999,39.10758174005171,39.10758174005171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,250.0,500.0,2.0,0.9314362994898376,0.9597276885521075,0.0479559767319999,0.0281679374999999,39.10758174005171,39.10758174005171,1727290.5928096755,0.0,469.04157598234303,250.0,250.0,19788.039232,17647.995312151168,234.5207879911715,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,250.0,1000.0,4.0,0.9314362994898376,0.9705223983408284,0.0479559767319999,0.0206177199999999,39.10758174005171,39.10758174005171,2335601.505613262,0.0,938.083151964686,250.0,250.0,27338.256731999994,24526.707500142336,469.041575982343,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,250.0,1500.0,6.0,0.9314362994898376,0.974010908562442,0.0479559767319999,0.0181777274999999,39.10758174005171,39.10758174005171,2462875.0503788227,0.0,1407.124727947029,250.0,250.0,29778.249231999995,26908.42168813351,703.5623639735145,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,250.0,2000.0,8.0,0.9314362994898376,0.9745547318049296,0.0479559767319999,0.0177973575,39.10758174005171,39.10758174005171,2337955.834643081,0.0,1641.6455159382006,250.0,250.0,30158.61923199999,27477.668076124675,938.083151964686,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,500.0,1000.0,2.0,0.9314362994898376,0.9751682539802228,0.0479559767319999,0.0173682374999999,39.10758174005171,39.10758174005171,2711001.5422180807,0.0,938.083151964686,500.0,500.0,30587.739231999996,27386.252100142337,469.041575982343,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,500.0,2000.0,4.0,0.9314362994898376,0.9872389260474462,0.0479559767319999,0.008925565,39.10758174005171,39.10758174005171,3316187.6365040718,0.0,1876.166303929372,500.0,500.0,39030.41173199999,35284.84547612468,938.083151964686,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,500.0,3000.0,6.0,0.9314362994898376,0.9907067446217772,0.0479559767319999,0.006500045,39.10758174005171,39.10758174005171,3424356.087857598,0.0,2814.2494558940584,500.0,500.0,41455.93173199999,37888.34465210702,1407.124727947029,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,500.0,4000.0,8.0,0.9314362994898376,0.991535961761126,0.0479559767319999,0.00592006,39.10758174005171,39.10758174005171,3221341.983292116,0.0,3258.8985247174387,500.0,500.0,42035.91673199998,38867.77302808936,1876.166303929372,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,750.0,1500.0,2.0,0.9314362994898376,0.9833685729031856,0.0479559767319999,0.0116326324999999,39.10758174005171,39.10758174005171,3238527.902016486,0.0,1407.124727947029,750.0,750.0,36323.34423199999,32668.105288133516,703.5623639735145,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,750.0,3000.0,4.0,0.9314362994898376,0.993297521865942,0.0479559767319999,0.0046879599999999,39.10758174005171,39.10758174005171,3675703.400357883,0.0,2814.249455894058,750.0,750.0,43268.01673199999,39482.97945210702,1407.124727947029,v2.1.0,0.4445706999977119,True
SURPLUS_FIRST,FAR_TARGET,750.0,4500.0,6.0,0.9314362994898376,0.9972419596143188,0.0479559767319999,0.0019290749999999,39.10758174005171,39.10758174005171,3755654.896565376,0.0,4221.374183841087,750.0,750.0,46026.90173199999,42614.360616080536,2110.6870919205435,v2.1.0,0.4445706999977119,True
