country,scenario_id,metric,hist_value,scen_value,delta,scen_status,interpretability_status,interpretability_reason
DE,BASE,far_after,0.9905525567082653,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,BASE,surplus_unabs_energy_after,0.0628905475,0.0,-0.0628905475,,INFORMATIVE,delta_interpretable
DE,BASE,pv_capture_price_after,46.22796099131209,127.9956494768802,81.76768848556812,,INFORMATIVE,delta_interpretable
ES,BASE,far_after,0.9653226280664032,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,BASE,surplus_unabs_energy_after,0.2995817,0.0,-0.2995817,,INFORMATIVE,delta_interpretable
ES,BASE,pv_capture_price_after,42.80117347476487,95.40682213699849,52.605648662233605,,INFORMATIVE,delta_interpretable
DE,FLEX_UP,far_after,0.9905525567082653,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,FLEX_UP,surplus_unabs_energy_after,0.0628905475,0.0,-0.0628905475,,INFORMATIVE,delta_interpretable
DE,FLEX_UP,pv_capture_price_after,46.22796099131209,127.9956494768802,81.76768848556812,,INFORMATIVE,delta_interpretable
ES,FLEX_UP,far_after,0.9653226280664032,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,FLEX_UP,surplus_unabs_energy_after,0.2995817,0.0,-0.2995817,,INFORMATIVE,delta_interpretable
ES,FLEX_UP,pv_capture_price_after,42.80117347476487,95.40682213699849,52.605648662233605,,INFORMATIVE,delta_interpretable
DE,HIGH_CO2,far_after,0.9905525567082653,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,HIGH_CO2,surplus_unabs_energy_after,0.0628905475,0.0,-0.0628905475,,INFORMATIVE,delta_interpretable
DE,HIGH_CO2,pv_capture_price_after,46.22796099131209,139.43948267621957,93.21152168490748,,INFORMATIVE,delta_interpretable
ES,HIGH_CO2,far_after,0.9653226280664032,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,HIGH_CO2,surplus_unabs_energy_after,0.2995817,0.0,-0.2995817,,INFORMATIVE,delta_interpretable
ES,HIGH_CO2,pv_capture_price_after,42.80117347476487,100.0357568118577,57.23458333709283,,INFORMATIVE,delta_interpretable
DE,HIGH_GAS,far_after,0.9905525567082653,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,HIGH_GAS,surplus_unabs_energy_after,0.0628905475,0.0,-0.0628905475,,INFORMATIVE,delta_interpretable
DE,HIGH_GAS,pv_capture_price_after,46.22796099131209,143.09748214463005,96.86952115331796,,INFORMATIVE,delta_interpretable
ES,HIGH_GAS,far_after,0.9653226280664032,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,HIGH_GAS,surplus_unabs_energy_after,0.2995817,0.0,-0.2995817,,INFORMATIVE,delta_interpretable
ES,HIGH_GAS,pv_capture_price_after,42.80117347476487,105.71880532356604,62.917631848801165,,INFORMATIVE,delta_interpretable
DE,HIST_PRICE_ARBITRAGE_SIMPLE,far_after,0.9905525567082653,0.9905525567082653,0.0,,FRAGILE,delta_quasi_nul_vs_historique
ES,HIST_PRICE_ARBITRAGE_SIMPLE,far_after,0.9653226280664032,0.9653226280664032,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIST_PV_COLOCATED,far_after,0.9905525567082653,0.9905525567082653,0.0,,FRAGILE,delta_quasi_nul_vs_historique
ES,HIST_PV_COLOCATED,far_after,0.9653226280664032,0.9653226280664032,0.0,,FRAGILE,delta_quasi_nul_vs_historique
