dispatch_mode,objective,required_bess_power_mw,required_bess_energy_mwh,required_bess_duration_h,far_before,far_after,surplus_unabs_energy_before,surplus_unabs_energy_after,pv_capture_price_before,pv_capture_price_after,revenue_bess_price_taker,soc_min,soc_max,charge_max,discharge_max,charge_sum_mwh,discharge_sum_mwh,initial_deliverable_mwh,engine_version,compute_time_sec,cache_hit
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,2.0,0.947655098457812,0.7934613351283482,0.0015369460628298,0.0060643688008615,105.92057072437647,105.92057072437647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,4.0,0.947655098457812,0.7934613351283482,0.0015369460628298,0.0060643688008615,105.92057072437647,105.92057072437647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,6.0,0.947655098457812,0.7934613351283482,0.0015369460628298,0.0060643688008615,105.92057072437647,105.92057072437647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,0.0,0.0,8.0,0.947655098457812,0.7934613351283482,0.0015369460628298,0.0060643688008615,105.92057072437647,105.92057072437647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,250.0,500.0,2.0,0.947655098457812,0.81561865003255,0.0015369460628298,0.0054137878101331,105.92057072437647,105.92057072437647,105184.35653755516,0.0,469.041575982343,250.0,250.0,650.5809907283236,807.0320598320964,234.5207879911715,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,250.0,1000.0,4.0,0.947655098457812,0.8241330837540903,0.0015369460628298,0.0051637878101331,105.92057072437647,105.92057072437647,158651.54981071115,0.0,703.5623639735145,250.0,250.0,900.5809907283236,1261.5528478232677,469.041575982343,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,250.0,1500.0,6.0,0.947655098457812,0.8241330837540903,0.0015369460628298,0.0051637878101331,105.92057072437647,105.92057072437647,181046.79924724135,0.0,750.0,250.0,250.0,900.5809907283236,1496.0736358144395,703.5623639735145,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,250.0,2000.0,8.0,0.947655098457812,0.8241330837540903,0.0015369460628298,0.0051637878101331,105.92057072437647,105.92057072437647,204415.90797376825,0.0,1000.0,250.0,250.0,900.5809907283236,1730.5944238056109,938.083151964686,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,500.0,1000.0,2.0,0.947655098457812,0.8326475174756308,0.0015369460628298,0.0049137878101331,105.92057072437647,105.92057072437647,193154.9435839172,0.0,938.083151964686,500.0,500.0,1150.5809907283235,1481.552847823268,469.041575982343,v2.1.0,0.4025658000027761,True
SURPLUS_FIRST,FAR_TARGET,500.0,2000.0,4.0,0.947655098457812,0.8394163369488622,0.0015369460628298,0.0047150423710763,105.92057072437647,105.92057072437647,263666.7531559436,0.0,1124.522899873724,500.0,500.0,1349.3264297851554,2125.490410175623,938.083151964686,v2.1.0,0.4025658000027761,True
