status,code,message,scope,scenario_id,question_id,mentioned_countries,is_global
WARN,Q4_SURPLUS_NON_MONOTONIC_DOMINANCE,"Surplus non absorbe non monotone en dominance (P,E).",HIST,,Q4,,True
WARN,Q4_FAR_NON_MONOTONIC_DOMINANCE,"FAR non monotone en dominance (P,E).",HIST,,Q4,,True
WARN,Q4_SURPLUS_NON_MONOTONIC_DOMINANCE,"Surplus non absorbe non monotone en dominance (P,E).",HIST,,Q4,,True
WARN,Q4_FAR_NON_MONOTONIC_DOMINANCE,"FAR non monotone en dominance (P,E).",HIST,,Q4,,True
INFO,Q4_CACHE_HIT,Resultat charge depuis cache persistant Q4.,HIST,,Q4,,True
WARN,Q4_SURPLUS_NON_MONOTONIC_DOMINANCE,"Surplus non absorbe non monotone en dominance (P,E).",HIST,,Q4,,True
WARN,Q4_FAR_NON_MONOTONIC_DOMINANCE,"FAR non monotone en dominance (P,E).",HIST,,Q4,,True
INFO,Q4_CACHE_HIT,Resultat charge depuis cache persistant Q4.,HIST,,Q4,,True
WARN,Q4_SURPLUS_NON_MONOTONIC_DOMINANCE,"Surplus non absorbe non monotone en dominance (P,E).",HIST,,Q4,,True
WARN,Q4_FAR_NON_MONOTONIC_DOMINANCE,"FAR non monotone en dominance (P,E).",HIST,,Q4,,True
PASS,Q4_PASS,Q4 invariants et checks passes.,HIST,,Q4,,True
PASS,Q4_PASS,Q4 invariants et checks passes.,HIST,,Q4,,True
WARN,Q4_SURPLUS_NON_MONOTONIC_DOMINANCE,"Surplus non absorbe non monotone en dominance (P,E).",SCEN,BASE,Q4,,True
WARN,Q4_FAR_NON_MONOTONIC_DOMINANCE,"FAR non monotone en dominance (P,E).",SCEN,BASE,Q4,,True
WARN,Q4_SURPLUS_NON_MONOTONIC_DOMINANCE,"Surplus non absorbe non monotone en dominance (P,E).",SCEN,BASE,Q4,,True
WARN,Q4_FAR_NON_MONOTONIC_DOMINANCE,"FAR non monotone en dominance (P,E).",SCEN,BASE,Q4,,True
INFO,Q4_CACHE_HIT,Resultat charge depuis cache persistant Q4.,SCEN,BASE,Q4,,True
INFO,Q4_CACHE_HIT,Resultat charge depuis cache persistant Q4.,SCEN,BASE,Q4,,True
PASS,Q4_PASS,Q4 invariants et checks passes.,SCEN,BASE,Q4,,True
PASS,Q4_PASS,Q4 invariants et checks passes.,SCEN,BASE,Q4,,True
PASS,Q4_PASS,Q4 invariants et checks passes.,SCEN,BASE,Q4,,True
WARN,Q4_SURPLUS_NON_MONOTONIC_DOMINANCE,"Surplus non absorbe non monotone en dominance (P,E).",SCEN,FLEX_UP,Q4,,True
WARN,Q4_FAR_NON_MONOTONIC_DOMINANCE,"FAR non monotone en dominance (P,E).",SCEN,FLEX_UP,Q4,,True
