country,scenario_id,metric,hist_value,scen_value,delta,scen_status,interpretability_status,interpretability_reason
DE,BASE,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,BASE,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,BASE,pv_capture_price_after,58.90898928497797,124.28177995741387,65.37279067243591,,INFORMATIVE,delta_interpretable
ES,BASE,far_after,0.9994023008613372,1.0,0.0005976991386628,,INFORMATIVE,delta_interpretable
ES,BASE,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,BASE,pv_capture_price_after,30.03691870784175,91.54576605996402,61.508847352122274,,INFORMATIVE,delta_interpretable
DE,FLEX_UP,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,FLEX_UP,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,FLEX_UP,pv_capture_price_after,58.90898928497797,124.2634617145473,65.35447242956934,,INFORMATIVE,delta_interpretable
ES,FLEX_UP,far_after,0.9994023008613372,1.0,0.0005976991386628,,INFORMATIVE,delta_interpretable
ES,FLEX_UP,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,FLEX_UP,pv_capture_price_after,30.03691870784175,91.51655012971368,61.47963142187193,,INFORMATIVE,delta_interpretable
DE,HIGH_CO2,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIGH_CO2,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIGH_CO2,pv_capture_price_after,58.90898928497797,135.57597406529177,76.66698478031381,,INFORMATIVE,delta_interpretable
ES,HIGH_CO2,far_after,0.9994023008613372,1.0,0.0005976991386628,,INFORMATIVE,delta_interpretable
ES,HIGH_CO2,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,HIGH_CO2,pv_capture_price_after,30.03691870784175,96.14988999938905,66.1129712915473,,INFORMATIVE,delta_interpretable
DE,HIGH_GAS,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIGH_GAS,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIGH_GAS,pv_capture_price_after,58.90898928497797,139.18614168335245,80.27715239837448,,INFORMATIVE,delta_interpretable
ES,HIGH_GAS,far_after,0.9994023008613372,1.0,0.0005976991386628,,INFORMATIVE,delta_interpretable
ES,HIGH_GAS,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,HIGH_GAS,pv_capture_price_after,30.03691870784175,101.80247780620786,71.76555909836611,,INFORMATIVE,delta_interpretable
DE,HIST_PRICE_ARBITRAGE_SIMPLE,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
ES,HIST_PRICE_ARBITRAGE_SIMPLE,far_after,0.9994023008613372,0.9994023008613372,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIST_PV_COLOCATED,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
ES,HIST_PV_COLOCATED,far_after,0.9994023008613372,0.9994023008613372,0.0,,FRAGILE,delta_quasi_nul_vs_historique
