country,scenario_id,metric,hist_value,scen_value,delta,scen_status,interpretability_status,interpretability_reason
DE,BASE,far_after,1.0,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,BASE,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,BASE,pv_capture_price_after,46.22796099131209,133.15273800112763,86.92477700981554,,INFORMATIVE,delta_interpretable
ES,BASE,far_after,0.9994023008613372,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,BASE,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,BASE,pv_capture_price_after,42.80117347476487,98.40603141928084,55.60485794451599,,INFORMATIVE,delta_interpretable
DE,FLEX_UP,far_after,1.0,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,FLEX_UP,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,FLEX_UP,pv_capture_price_after,46.22796099131209,133.13539945763245,86.90743846632036,,INFORMATIVE,delta_interpretable
ES,FLEX_UP,far_after,0.9994023008613372,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,FLEX_UP,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,FLEX_UP,pv_capture_price_after,42.80117347476487,98.37607547031716,55.57490199555228,,INFORMATIVE,delta_interpretable
DE,HIGH_CO2,far_after,1.0,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,HIGH_CO2,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIGH_CO2,pv_capture_price_after,46.22796099131209,145.73395548404667,99.5059944927346,,INFORMATIVE,delta_interpretable
ES,HIGH_CO2,far_after,0.9994023008613372,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,HIGH_CO2,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,HIGH_CO2,pv_capture_price_after,42.80117347476487,103.49761706397923,60.69644358921438,,INFORMATIVE,delta_interpretable
DE,HIGH_GAS,far_after,1.0,,,,NON_TESTABLE,delta_non_interpretable_nan
DE,HIGH_GAS,surplus_unabs_energy_after,0.0,0.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIGH_GAS,pv_capture_price_after,46.22796099131209,149.25240313522823,103.02444214391616,,INFORMATIVE,delta_interpretable
ES,HIGH_GAS,far_after,0.9994023008613372,,,,NON_TESTABLE,delta_non_interpretable_nan
ES,HIGH_GAS,surplus_unabs_energy_after,0.002132,0.0,-0.002132,,INFORMATIVE,delta_interpretable
ES,HIGH_GAS,pv_capture_price_after,42.80117347476487,109.40495630431788,66.60378282955303,,INFORMATIVE,delta_interpretable
DE,HIST_PRICE_ARBITRAGE_SIMPLE,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
ES,HIST_PRICE_ARBITRAGE_SIMPLE,far_after,0.9994023008613372,0.9994023008613372,0.0,,FRAGILE,delta_quasi_nul_vs_historique
DE,HIST_PV_COLOCATED,far_after,1.0,1.0,0.0,,FRAGILE,delta_quasi_nul_vs_historique
ES,HIST_PV_COLOCATED,far_after,0.9994023008613372,0.9994023008613372,0.0,,FRAGILE,delta_quasi_nul_vs_historique
