country,year,ir_p10,p10_must_run_mw,p10_load_mw,p50_must_run_mw,p50_load_mw,ir_case_class
DE,2025,0.0520842383919351,2208.396077771456,42400.46789497473,2244.1658585011546,54677.59135671251,must_run_floor_effect
DE,2026,0.0511039434126149,2208.396077771456,43213.80954774455,2244.1658585011546,55721.95009036403,must_run_floor_effect
DE,2027,0.0501598676624268,2208.396077771456,44027.15120051437,2244.1658585011546,56763.8420181378,must_run_floor_effect
DE,2028,0.0493581181107465,2207.767270240238,44729.56738923053,2243.198428039677,57648.59261030253,must_run_floor_effect
DE,2029,0.0483737749789345,2208.396077771456,45652.754591370016,2244.1658585011546,58847.4393814808,must_run_floor_effect
DE,2030,0.0475270609043139,2208.396077771456,46466.07713061855,2244.1658585011546,59889.56228214374,must_run_floor_effect
DE,2031,0.0467094779796654,2208.396077771456,47279.39966986707,2244.1658585011546,60932.38727998422,must_run_floor_effect
DE,2032,0.0460226661526063,2207.767270240238,47971.3031600454,2243.198428039677,61807.02577605093,must_run_floor_effect
DE,2033,0.0451558920606705,2208.396077771456,48906.04474836413,2244.1658585011546,63018.0372756652,must_run_floor_effect
DE,2034,0.0444172200542396,2208.396077771456,49719.36728761266,2244.1658585011546,64060.86227350569,must_run_floor_effect
DE,2035,0.0437046910293259,2208.396077771456,50529.95515491953,2244.1658585011546,65104.7848422354,must_run_floor_effect
ES,2025,0.0900030297181024,1907.1766960629911,21190.13884350825,1945.179478936571,26704.999642563907,must_run_floor_effect
ES,2026,0.0883157460682525,1907.1766960629911,21594.97916248229,1945.179478936571,27219.38058813655,must_run_floor_effect
ES,2027,0.0866883364674705,1907.1766960629911,22000.38406295466,1945.179478936571,27732.43218669862,must_run_floor_effect
ES,2028,0.0853505743277553,1907.0980524482025,22344.290796740774,1944.6687142945584,28171.003047906637,must_run_floor_effect
ES,2029,0.0835980053370423,1907.1766960629911,22813.662698934277,1945.179478936571,28755.704715377164,must_run_floor_effect
ES,2030,0.0821305318895084,1907.1766960629911,23221.287530789978,1945.179478936571,29267.0122934372,must_run_floor_effect
ES,2031,0.0807177005358143,1907.1766960629911,23627.73819624334,1945.179478936571,29778.321909270133,must_run_floor_effect
ES,2032,0.0795680143264183,1907.0980524482025,23968.14936997873,1944.6687142945584,30209.97019997808,must_run_floor_effect
ES,2033,0.0780194409032806,1907.1766960629911,24444.89058089105,1945.179478936571,30801.72236548858,must_run_floor_effect
ES,2034,0.0767474907235907,1907.1766960629911,24850.020216709974,1945.179478936571,31315.45413673168,must_run_floor_effect
ES,2035,0.0755062587967574,1907.1766960629911,25258.52461047762,1945.179478936571,31829.52656171919,must_run_floor_effect
