status,code,message,scope,scenario_id,question_id,mentioned_countries,is_global
WARN,Q3_DEMAND_HIGH,DE: inversion_k_demand=30.0% (>25%).,HIST,,Q3,DE,False
WARN,Q3_MUSTRUN_HIGH,DE: inversion_r_mustrun=100.0% (>50%).,HIST,,Q3,DE,False
INFO,Q3_FAR_ALREADY_REACHED,DE: FAR cible deja atteinte.,HIST,,Q3,DE,False
WARN,Q3_DEMAND_HIGH,ES: inversion_k_demand=30.0% (>25%).,HIST,,Q3,ES,False
WARN,Q3_MUSTRUN_HIGH,ES: inversion_r_mustrun=100.0% (>50%).,HIST,,Q3,ES,False
INFO,Q3_FAR_ALREADY_REACHED,ES: FAR cible deja atteinte.,HIST,,Q3,ES,False
PASS,RC_COMMON_PASS,Checks communs RC-1..RC-4 OK.,HIST,,Q3,,True
PASS,RC_COMMON_PASS,Checks communs RC-1..RC-4 OK.,SCEN,BASE,Q3,,True
PASS,RC_COMMON_PASS,Checks communs RC-1..RC-4 OK.,SCEN,DEMAND_UP,Q3,,True
PASS,RC_COMMON_PASS,Checks communs RC-1..RC-4 OK.,SCEN,FLEX_UP,Q3,,True
PASS,RC_COMMON_PASS,Checks communs RC-1..RC-4 OK.,SCEN,LOW_RIGIDITY,Q3,,True
PASS,BUNDLE_LEDGER_STATUS,"ledger: FAIL=0, WARN=0",BUNDLE,,Q3,,True
WARN,BUNDLE_INFORMATIVENESS,share_tests_informatifs=20.00% ; share_compare_informatifs=0.00%,BUNDLE,,Q3,,True
